"id";"symbol";"price";"time"
2361;"BATUSDT";0.276;1655137367217
2362;"TLMBUSD";0.02414;1655137249713
2363;"MASKUSDT";1.266;1655137351124
2364;"SXPUSDT";0.3358;1655137353947
2365;"VETUSDT";0.02481;1655137368663
2366;"UNIUSDT";3.773;1655137368781
2367;"PEOPLEUSDT";0.01891;1655137368158
2368;"GALBUSD";2.71;1655121574170
2369;"GMTUSDT";0.6093;1655137303647
2370;"ETCUSDT";15.071;1655137352993
2371;"CHRUSDT";0.1745;1652273457064
2372;"BNBBUSD";216.0;1655128914622
2373;"AAVEUSDT";158.0;1645719204391
2374;"HNTUSDT";8.552;1655137370205
2375;"LTCUSDT";44.13;1655137379491
2376;"ATAUSDT";0.1487;1655135243253
2377;"LPTUSDT";32.122;1642801648245
2378;"ARPAUSDT";0.02798;1655137370435
2379;"MKRUSDT";800.7;1655137375151
2380;"RLCUSDT";0.7163;1655137370110
2381;"ICPBUSD";5.949;1655136877287
2382;"XMRUSDT";143.14;1655137369676
2383;"EOSUSDT";0.903;1655137352946
2384;"DENTUSDT";0.000943;1655137367947
2385;"ETHUSDT_220624";1231.45;1655137370581
2386;"SNXUSDT";1.901;1655137353999
2387;"RAYUSDT";0.654;1655136286504
2388;"ALGOUSDT";0.3107;1655137353106
2389;"FTMBUSD";0.2317;1655137354443
2390;"BTCSTUSDT";316.1;1615445516575
2391;"BCHUSDT";134.33;1655137379611
2392;"GTCUSDT";7.5;1645574401905
2393;"AXSUSDT";12.89;1655137350965
2394;"ANCBUSD";0.1103;1655136205308
2395;"LRCUSDT";0.3835;1655137350865
2396;"XRPBUSD";0.7656;1645195272063
2397;"YFIUSDT";5121.7;1655137367590
2398;"OCEANUSDT";0.20035;1655137354065
2399;"DGBUSDT";0.02812;1650239020073
2400;"ADABUSD";0.4354;1655124833529
2401;"ANKRUSDT";0.0255;1655131836045
2402;"FILUSDT";5.388;1655137368878
2403;"TRBUSDT";30.11;1642403940321
2404;"GALAUSDT";0.06103;1655137238497
2405;"QTUMUSDT";2.797;1655137367263
2406;"ENSUSDT";24.819;1645574401903
2407;"ARUSDT";34.15;1652111373067
2408;"STORJUSDT";0.3758;1655137368715
2409;"SRMUSDT";2.86;1645574401904
2410;"DODOBUSD";0.1369;1655135986511
2411;"C98USDT";0.435;1655133286803
2412;"APEBUSD";3.768;1655137267169
2413;"ETHUSDT";1259.18;1655137379102
2414;"GALABUSD";0.057965;1655136529023
2415;"REEFUSDT";0.003314;1655137370344
2416;"NEARBUSD";3.519;1655137354347
2417;"ICXUSDT";1.0288;1642392702068
2418;"HBARUSDT";0.1;1655100279015
2419;"TRXUSDT";0.06577;1655137378053
2420;"RUNEUSDT";6.567;1647477317104
2421;"BLZUSDT";0.16902;1651978495064
2422;"IOTXUSDT";0.02504;1655137321496
2423;"BANDUSDT";1.3013;1655137370062
2424;"1INCHUSDT";0.61;1655137367851
2425;"LUNA2BUSD";2.3908;1655126313412
2426;"NEOUSDT";21.982;1651899509061
2427;"NKNUSDT";0.244;1652273268065
2428;"DOTBUSD";6.998;1655136676442
2429;"AUDIOUSDT";0.2965;1655137368060
2430;"UNFIUSDT";4.35;1655135259836
2431;"CRVUSDT";4.598;1652475702025
2432;"XLMUSDT";0.10974;1655137369894
2433;"AVAXBUSD";15.83;1655135986462
2434;"BNBUSDT";229.682;1655137381066
2435;"FTMUSDT";0.2288;1655137350716
2436;"BAKEUSDT";0.8652;1651269217040
2437;"GALUSDT";3.0125;1655136008673
2438;"ANTUSDT";1.227;1655134083535
2439;"AVAXUSDT";15.86;1655137370157
2440;"MTLUSDT";1.6322;1655137369130
2441;"WOOUSDT";0.13192;1655136698260
2442;"API3USDT";1.023;1655132162821
2443;"DOGEBUSD";0.177;1642578366157
2444;"ZRXUSDT";0.2477;1655137353196
2445;"XTZUSDT";1.509;1655137350571
2446;"ZECUSDT";67.48;1655137378929
2447;"BNXUSDT";124.44;1655133945498
2448;"XEMUSDT";0.1021;1652334167063
2449;"XRPUSDT";0.3222;1655137352899
2450;"DOGEUSDT";0.05635;1655137350667
2451;"COTIUSDT";0.08992;1655135998800
2452;"DYDXUSDT";6.334;1649264674015
2453;"ZENUSDT";14.118;1655137368932
2454;"OGNUSDT";0.2061;1655137369182
2455;"STMXUSDT";0.00625;1655136225501
2456;"SANDUSDT";2.00327;1652138541032
2457;"ADAUSDT";0.4742;1655137367127
2458;"CVCUSDT";0.136;1655137350917
2459;"IOSTUSDT";0.013706;1655137356446
2460;"OPUSDT";0.5755;1655137369523
2461;"CELOUSDT";0.9;1655137111968
2462;"TRXBUSD";0.062458;1655133325348
2463;"DEFIUSDT";563.2;1655137367542
2464;"LINKUSDT";5.876;1655137369847
2465;"BALUSDT";5.134;1655137367660
2466;"TOMOUSDT";0.4398;1655137353513
2467;"BTCUSDT_220624";27770.1;1655137354177
2468;"THETAUSDT";3.986;1651338960023
2469;"SFPUSDT";0.9765;1652273549287
2470;"JASMYUSDT";0.00956;1655137319255
2471;"FTTBUSD";25.38;1655137353915
2472;"HOTUSDT";0.002012;1655137369082
2473;"BELUSDT";1.1504;1651356233017
2474;"MANAUSDT";1.577;1652063178029
2475;"ZILUSDT";0.03384;1655137353151
2476;"COMPUSDT";36.98;1655137377313
2477;"ATOMUSDT";6.458;1655137353060
2478;"KSMUSDT";45.07;1655135234237
2479;"KAVAUSDT";1.704;1655137367310
2480;"GMTBUSD";0.5919;1655137354394
2481;"GRTUSDT";0.56005;1642836576213
2482;"1000SHIBUSDT";0.007778;1655137353817
2483;"APEUSDT";3.704;1655137370533
2484;"SUSHIUSDT";1.011;1655137321067
2485;"ALICEUSDT";5.613;1651015152016
2486;"EGLDUSDT";38.0;1655132659748
2487;"LITUSDT";1.022;1655137245010
2488;"RSRUSDT";0.0175;1645480455083
2489;"OMGUSDT";1.939;1655137353899
2490;"NEARUSDT";3.542;1655137350764
2491;"ENJUSDT";0.4553;1655137353400
2492;"MATICUSDT";1.152;1655100424046
2493;"ONEUSDT";0.067;1652272928076
2494;"BTCBUSD";23830.19;1655137378870
2495;"BTSUSDT";0.00836;1655137334749
2496;"CTSIUSDT";0.5431;1652272694061
2497;"KNCUSDT";1.332;1655137369993
2498;"DASHUSDT";43.01;1655137380679
2499;"BTCUSDT";23847.0;1655137379908
2500;"FTTUSDT";25.235;1655137369323
2501;"RENUSDT";0.0873;1655137368827
2502;"ROSEUSDT";0.04919;1655137369372
2503;"WAVESUSDT";5.012;1655137367473
2504;"IOTAUSDT";0.2565;1655137353803
2505;"BNTUSDT";3.188;1642378592545
2506;"LINAUSDT";0.00867;1655137289534
2507;"ETHBUSD";3258.5;1642801030236
2508;"ONTUSDT";0.2182;1655137369943
2509;"CHZUSDT";0.09214;1655137353631
2510;"1000LUNCBUSD";0.055;1655111302022
2511;"FLOWUSDT";1.696;1655137354263
2512;"SOLUSDT";28.3;1655137378630
2513;"RVNUSDT";0.08283;1649636539018
2514;"FLMUSDT";0.1449;1655137367756
2515;"SCUSDT";0.003656;1655137360008
2516;"DARUSDT";0.2774;1655132616519
2517;"BTCDOMUSDT";1769.1;1655125234623
2518;"IMXUSDT";0.7151;1655137334992
2519;"ALPHAUSDT";0.5009;1652329330016
2520;"1000XECUSDT";0.03939;1655136638009
2521;"SOLBUSD";148.86;1642376011120
2522;"DOTUSDT";13.489;1652090488025
2523;"CELRUSDT";0.01794;1653462393601
2524;"KLAYUSDT";0.2544;1655137354021
2525;"CTKUSDT";1.241;1652272371028
2526;"SKLUSDT";0.0517;1655137353582
2527;"DUSKUSDT";0.1573;1655136971212
2528;"BATUSDT";0.276;1655137367217
2529;"TLMBUSD";0.02414;1655137249713
2530;"MASKUSDT";1.266;1655137351124
2531;"SXPUSDT";0.3358;1655137353947
2532;"VETUSDT";0.02481;1655137368663
2533;"UNIUSDT";3.773;1655137368781
2534;"PEOPLEUSDT";0.01891;1655137368158
2535;"GALBUSD";2.71;1655121574170
2536;"GMTUSDT";0.6093;1655137303647
2537;"ETCUSDT";15.071;1655137352993
2538;"CHRUSDT";0.1745;1652273457064
2539;"BNBBUSD";216.0;1655128914622
2540;"AAVEUSDT";158.0;1645719204391
2541;"HNTUSDT";8.552;1655137370205
2542;"LTCUSDT";44.13;1655137379491
2543;"ATAUSDT";0.1487;1655135243253
2544;"LPTUSDT";32.122;1642801648245
2545;"ARPAUSDT";0.02798;1655137370435
2546;"MKRUSDT";800.7;1655137375151
2547;"RLCUSDT";0.7163;1655137370110
2548;"ICPBUSD";5.949;1655136877287
2549;"XMRUSDT";143.14;1655137369676
2550;"EOSUSDT";0.903;1655137352946
2551;"DENTUSDT";0.000943;1655137367947
2552;"ETHUSDT_220624";1231.45;1655137370581
2553;"SNXUSDT";1.901;1655137353999
2554;"RAYUSDT";0.654;1655136286504
2555;"ALGOUSDT";0.3107;1655137353106
2556;"FTMBUSD";0.2317;1655137354443
2557;"BTCSTUSDT";316.1;1615445516575
2558;"BCHUSDT";134.33;1655137379611
2559;"GTCUSDT";7.5;1645574401905
2560;"AXSUSDT";12.89;1655137350965
2561;"ANCBUSD";0.1103;1655136205308
2562;"LRCUSDT";0.3835;1655137350865
2563;"XRPBUSD";0.7656;1645195272063
2564;"YFIUSDT";5121.7;1655137367590
2565;"OCEANUSDT";0.20035;1655137354065
2566;"DGBUSDT";0.02812;1650239020073
2567;"ADABUSD";0.4354;1655124833529
2568;"ANKRUSDT";0.0255;1655131836045
2569;"FILUSDT";5.388;1655137368878
2570;"TRBUSDT";30.11;1642403940321
2571;"GALAUSDT";0.06103;1655137238497
2572;"QTUMUSDT";2.797;1655137367263
2573;"ENSUSDT";24.819;1645574401903
2574;"ARUSDT";34.15;1652111373067
2575;"STORJUSDT";0.3758;1655137368715
2576;"SRMUSDT";2.86;1645574401904
2577;"DODOBUSD";0.1369;1655135986511
2578;"C98USDT";0.435;1655133286803
2579;"APEBUSD";3.768;1655137267169
2580;"ETHUSDT";1259.19;1655137381310
2581;"GALABUSD";0.057965;1655136529023
2582;"REEFUSDT";0.003314;1655137370344
2583;"NEARBUSD";3.519;1655137354347
2584;"ICXUSDT";1.0288;1642392702068
2585;"HBARUSDT";0.1;1655100279015
2586;"TRXUSDT";0.06577;1655137378053
2587;"RUNEUSDT";6.567;1647477317104
2588;"BLZUSDT";0.16902;1651978495064
2589;"IOTXUSDT";0.02504;1655137321496
2590;"BANDUSDT";1.3013;1655137370062
2591;"1INCHUSDT";0.61;1655137367851
2592;"LUNA2BUSD";2.3908;1655126313412
2593;"NEOUSDT";21.982;1651899509061
2594;"NKNUSDT";0.244;1652273268065
2595;"DOTBUSD";6.998;1655136676442
2596;"AUDIOUSDT";0.2965;1655137368060
2597;"UNFIUSDT";4.35;1655135259836
2598;"CRVUSDT";4.598;1652475702025
2599;"XLMUSDT";0.10974;1655137369894
2600;"AVAXBUSD";15.83;1655135986462
2601;"BNBUSDT";229.682;1655137381066
2602;"FTMUSDT";0.2288;1655137350716
2603;"BAKEUSDT";0.8652;1651269217040
2604;"GALUSDT";3.0125;1655136008673
2605;"ANTUSDT";1.227;1655134083535
2606;"AVAXUSDT";15.86;1655137370157
2607;"MTLUSDT";1.6322;1655137369130
2608;"WOOUSDT";0.13192;1655136698260
2609;"API3USDT";1.023;1655132162821
2610;"DOGEBUSD";0.177;1642578366157
2611;"ZRXUSDT";0.2477;1655137353196
2612;"XTZUSDT";1.509;1655137350571
2613;"ZECUSDT";67.48;1655137378929
2614;"BNXUSDT";124.44;1655133945498
2615;"XEMUSDT";0.1021;1652334167063
2616;"XRPUSDT";0.3222;1655137352899
2617;"DOGEUSDT";0.05635;1655137350667
2618;"COTIUSDT";0.08992;1655135998800
2619;"DYDXUSDT";6.334;1649264674015
2620;"ZENUSDT";14.118;1655137368932
2621;"OGNUSDT";0.2061;1655137369182
2622;"STMXUSDT";0.00625;1655136225501
2623;"SANDUSDT";2.00327;1652138541032
2624;"ADAUSDT";0.4742;1655137367127
2625;"CVCUSDT";0.136;1655137350917
2626;"IOSTUSDT";0.013706;1655137356446
2627;"OPUSDT";0.5755;1655137369523
2628;"CELOUSDT";0.9;1655137111968
2629;"TRXBUSD";0.062458;1655133325348
2630;"DEFIUSDT";563.2;1655137367542
2631;"LINKUSDT";5.876;1655137369847
2632;"BALUSDT";5.134;1655137367660
2633;"TOMOUSDT";0.4398;1655137353513
2634;"BTCUSDT_220624";27770.1;1655137354177
2635;"THETAUSDT";3.986;1651338960023
2636;"SFPUSDT";0.9765;1652273549287
2637;"JASMYUSDT";0.00956;1655137319255
2638;"FTTBUSD";25.38;1655137353915
2639;"HOTUSDT";0.002012;1655137369082
2640;"BELUSDT";1.1504;1651356233017
2641;"MANAUSDT";1.577;1652063178029
2642;"ZILUSDT";0.03384;1655137353151
2643;"COMPUSDT";36.91;1655137381191
2644;"ATOMUSDT";6.458;1655137353060
2645;"KSMUSDT";45.07;1655135234237
2646;"KAVAUSDT";1.704;1655137367310
2647;"GMTBUSD";0.5919;1655137354394
2648;"GRTUSDT";0.56005;1642836576213
2649;"1000SHIBUSDT";0.007778;1655137353817
2650;"APEUSDT";3.704;1655137370533
2651;"SUSHIUSDT";1.011;1655137321067
2652;"ALICEUSDT";5.613;1651015152016
2653;"EGLDUSDT";38.0;1655132659748
2654;"LITUSDT";1.022;1655137245010
2655;"RSRUSDT";0.0175;1645480455083
2656;"OMGUSDT";1.939;1655137353899
2657;"NEARUSDT";3.542;1655137350764
2658;"ENJUSDT";0.4553;1655137353400
2659;"MATICUSDT";1.152;1655100424046
2660;"ONEUSDT";0.067;1652272928076
2661;"BTCBUSD";23830.19;1655137378870
2662;"BTSUSDT";0.00836;1655137334749
2663;"CTSIUSDT";0.5431;1652272694061
2664;"KNCUSDT";1.332;1655137369993
2665;"DASHUSDT";43.01;1655137380679
2666;"BTCUSDT";23838.0;1655137381829
2667;"FTTUSDT";25.235;1655137369323
2668;"RENUSDT";0.0873;1655137368827
2669;"ROSEUSDT";0.04919;1655137369372
2670;"WAVESUSDT";5.012;1655137367473
2671;"IOTAUSDT";0.2565;1655137353803
2672;"BNTUSDT";3.188;1642378592545
2673;"LINAUSDT";0.00867;1655137289534
2674;"REEFUSDT";0.003314;1655137370344
2675;"TRXUSDT";0.06575;1655137384083
2676;"SKLUSDT";0.0517;1655137353582
2677;"TRXBUSD";0.062458;1655133325348
2678;"QTUMUSDT";2.797;1655137367263
2679;"IOTXUSDT";0.02504;1655137321496
2680;"ONTUSDT";0.2182;1655137369943
2681;"KSMUSDT";45.07;1655135234237
2682;"ICXUSDT";1.0288;1642392702068
2683;"1000XECUSDT";0.03939;1655136638009
2684;"CELOUSDT";0.9;1655137111968
2685;"SXPUSDT";0.3358;1655137353947
2686;"LINKUSDT";5.876;1655137369847
2687;"DGBUSDT";0.02812;1650239020073
2688;"DARUSDT";0.2774;1655132616519
2689;"RSRUSDT";0.0175;1645480455083
2690;"COMPUSDT";36.88;1655137382637
2691;"SUSHIUSDT";1.011;1655137321067
2692;"YFIUSDT";5121.7;1655137367590
2693;"BNBUSDT";229.682;1655137381066
2694;"NKNUSDT";0.244;1652273268065
2695;"DOGEBUSD";0.177;1642578366157
2696;"LPTUSDT";32.122;1642801648245
2697;"DEFIUSDT";563.2;1655137367542
2698;"ALICEUSDT";5.613;1651015152016
2699;"DENTUSDT";0.000943;1655137367947
2700;"CTKUSDT";1.241;1652272371028
2701;"OCEANUSDT";0.20035;1655137354065
2702;"FTMBUSD";0.2317;1655137354443
2703;"ATOMUSDT";6.458;1655137385192
2704;"FTMUSDT";0.2288;1655137350716
2705;"MTLUSDT";1.6322;1655137369130
2706;"ENSUSDT";24.819;1645574401903
2707;"BTCDOMUSDT";1769.1;1655125234623
2708;"BLZUSDT";0.16902;1651978495064
2709;"FTTBUSD";25.38;1655137353915
2710;"XRPBUSD";0.7656;1645195272063
2711;"GTCUSDT";7.5;1645574401905
2712;"OPUSDT";0.5755;1655137369523
2713;"BTSUSDT";0.00836;1655137334749
2714;"ANTUSDT";1.227;1655134083535
2715;"ENJUSDT";0.4553;1655137353400
2716;"BATUSDT";0.276;1655137367217
2717;"DOGEUSDT";0.05635;1655137350667
2718;"TRBUSDT";30.11;1642403940321
2719;"CVCUSDT";0.136;1655137350917
2720;"DASHUSDT";43.01;1655137380679
2721;"ARPAUSDT";0.02798;1655137370435
2722;"BNBBUSD";216.0;1655128914622
2723;"ONEUSDT";0.067;1652272928076
2724;"RLCUSDT";0.7163;1655137370110
2725;"IOTAUSDT";0.2565;1655137353803
2726;"AVAXBUSD";15.83;1655135986462
2727;"WOOUSDT";0.13192;1655136698260
2728;"EOSUSDT";0.903;1655137385074
2729;"ALPHAUSDT";0.5009;1652329330016
2730;"GMTBUSD";0.5919;1655137354394
2731;"MASKUSDT";1.266;1655137351124
2732;"SFPUSDT";0.9765;1652273549287
2733;"IMXUSDT";0.7151;1655137334992
2734;"CHZUSDT";0.09214;1655137353631
2735;"BTCUSDT_220624";27770.1;1655137354177
2736;"RUNEUSDT";6.567;1647477317104
2737;"LTCUSDT";44.13;1655137379491
2738;"DODOBUSD";0.1369;1655135986511
2739;"STMXUSDT";0.00625;1655136225501
2740;"SOLUSDT";28.3;1655137378630
2741;"ATAUSDT";0.1487;1655135243253
2742;"AXSUSDT";12.89;1655137350965
2743;"RENUSDT";0.0873;1655137368827
2744;"TLMBUSD";0.02414;1655137249713
2745;"BALUSDT";5.134;1655137367660
2746;"BELUSDT";1.1504;1651356233017
2747;"XMRUSDT";143.27;1655137383846
2748;"APEBUSD";3.768;1655137267169
2749;"UNFIUSDT";4.35;1655135259836
2750;"ICPBUSD";5.949;1655136877287
2751;"NEARBUSD";3.519;1655137354347
2752;"ZRXUSDT";0.2477;1655137353196
2753;"RVNUSDT";0.08283;1649636539018
2754;"ETHUSDT";1258.54;1655137385176
2755;"CHRUSDT";0.1745;1652273457064
2756;"DUSKUSDT";0.1573;1655136971212
2757;"CTSIUSDT";0.5431;1652272694061
2758;"ARUSDT";34.15;1652111373067
2759;"COTIUSDT";0.08992;1655135998800
2760;"BTCSTUSDT";316.1;1615445516575
2761;"XTZUSDT";1.509;1655137350571
2762;"BCHUSDT";134.33;1655137379611
2763;"SCUSDT";0.003656;1655137360008
2764;"APEUSDT";3.704;1655137370533
2765;"ROSEUSDT";0.04919;1655137369372
2766;"CRVUSDT";4.598;1652475702025
2767;"WAVESUSDT";5.012;1655137367473
2768;"ZILUSDT";0.03384;1655137353151
2769;"1INCHUSDT";0.61;1655137367851
2770;"AUDIOUSDT";0.2965;1655137368060
2771;"HOTUSDT";0.002012;1655137369082
2772;"AAVEUSDT";158.0;1645719204391
2773;"SANDUSDT";2.00327;1652138541032
2774;"EGLDUSDT";38.0;1655132659748
2775;"FTTUSDT";25.235;1655137369323
2776;"ETHBUSD";3258.5;1642801030236
2777;"FLMUSDT";0.1449;1655137367756
2778;"JASMYUSDT";0.00956;1655137319255
2779;"BNXUSDT";124.44;1655133945498
2780;"ADABUSD";0.4354;1655124833529
2781;"MKRUSDT";801.5;1655137382747
2782;"GALAUSDT";0.06103;1655137238497
2783;"GMTUSDT";0.6093;1655137303647
2784;"SOLBUSD";148.86;1642376011120
2785;"VETUSDT";0.02481;1655137368663
2786;"FLOWUSDT";1.696;1655137354263
2787;"DOTBUSD";6.998;1655136676442
2788;"API3USDT";1.023;1655132162821
2789;"FILUSDT";5.388;1655137368878
2790;"1000SHIBUSDT";0.007778;1655137353817
2791;"OMGUSDT";1.939;1655137353899
2792;"IOSTUSDT";0.013706;1655137356446
2793;"KLAYUSDT";0.2544;1655137354021
2794;"AVAXUSDT";15.86;1655137370157
2795;"ANKRUSDT";0.0255;1655131836045
2796;"GALUSDT";3.0125;1655136008673
2797;"BNTUSDT";3.188;1642378592545
2798;"ANCBUSD";0.1103;1655136205308
2799;"LITUSDT";1.022;1655137245010
2800;"NEARUSDT";3.542;1655137350764
2801;"ETHUSDT_220624";1231.45;1655137370581
2802;"KNCUSDT";1.332;1655137369993
2803;"ADAUSDT";0.4742;1655137367127
2804;"BTCBUSD";23837.97;1655137383416
2805;"KAVAUSDT";1.704;1655137367310
2806;"GALABUSD";0.057965;1655136529023
2807;"SNXUSDT";1.901;1655137353999
2808;"MANAUSDT";1.577;1652063178029
2809;"CELRUSDT";0.01794;1653462393601
2810;"DOTUSDT";13.489;1652090488025
2811;"DYDXUSDT";6.334;1649264674015
2812;"LUNA2BUSD";2.3908;1655126313412
2813;"1000LUNCBUSD";0.055;1655111302022
2814;"BANDUSDT";1.3013;1655137370062
2815;"STORJUSDT";0.3758;1655137368715
2816;"RAYUSDT";0.654;1655136286504
2817;"PEOPLEUSDT";0.01891;1655137368158
2818;"ETCUSDT";15.064;1655137385142
2819;"BTCUSDT";23895.1;1655137382945
2820;"BAKEUSDT";0.8652;1651269217040
2821;"GALBUSD";2.71;1655121574170
2822;"TOMOUSDT";0.4398;1655137353513
2823;"UNIUSDT";3.773;1655137368781
2824;"THETAUSDT";3.986;1651338960023
2825;"LRCUSDT";0.3835;1655137350865
2826;"GRTUSDT";0.56005;1642836576213
2827;"XEMUSDT";0.1021;1652334167063
2828;"XLMUSDT";0.10974;1655137369894
2829;"LINAUSDT";0.00867;1655137289534
2830;"HNTUSDT";8.552;1655137370205
2831;"ALGOUSDT";0.3107;1655137353106
2832;"HBARUSDT";0.1;1655100279015
2833;"ZECUSDT";67.58;1655137384860
2834;"OGNUSDT";0.2061;1655137369182
2835;"ZENUSDT";14.118;1655137368932
2836;"NEOUSDT";21.982;1651899509061
2837;"SRMUSDT";2.86;1645574401904
2838;"MATICUSDT";1.152;1655100424046
2839;"XRPUSDT";0.3247;1655137384991
2840;"C98USDT";0.435;1655133286803
2841;"REEFUSDT";0.003314;1655137370344
2842;"TRXUSDT";0.06575;1655137384083
2843;"SKLUSDT";0.05132;1655137385688
2844;"TRXBUSD";0.062458;1655133325348
2845;"QTUMUSDT";2.797;1655137367263
2846;"IOTXUSDT";0.02511;1655137385935
2847;"ONTUSDT";0.2182;1655137369943
2848;"KSMUSDT";45.07;1655135234237
2849;"ICXUSDT";1.0288;1642392702068
2850;"1000XECUSDT";0.03939;1655136638009
2851;"CELOUSDT";0.9;1655137111968
2852;"SXPUSDT";0.3358;1655137353947
2853;"LINKUSDT";5.876;1655137369847
2854;"DGBUSDT";0.02812;1650239020073
2855;"DARUSDT";0.2774;1655132616519
2856;"RSRUSDT";0.0175;1645480455083
2857;"COMPUSDT";36.88;1655137382637
2858;"SUSHIUSDT";1.013;1655137385478
2859;"YFIUSDT";5121.7;1655137367590
2860;"BNBUSDT";229.65;1655137386968
2861;"NKNUSDT";0.244;1652273268065
2862;"DOGEBUSD";0.177;1642578366157
2863;"LPTUSDT";32.122;1642801648245
2864;"DEFIUSDT";563.2;1655137367542
2865;"ALICEUSDT";5.613;1651015152016
2866;"DENTUSDT";0.000943;1655137367947
2867;"CTKUSDT";1.241;1652272371028
2868;"OCEANUSDT";0.20035;1655137354065
2869;"FTMBUSD";0.2308;1655137386682
2870;"ATOMUSDT";6.458;1655137385192
2871;"FTMUSDT";0.2303;1655137385693
2872;"MTLUSDT";1.6322;1655137369130
2873;"ENSUSDT";24.819;1645574401903
2874;"BTCDOMUSDT";1769.1;1655125234623
2875;"BLZUSDT";0.16902;1651978495064
2876;"FTTBUSD";25.34;1655137385988
2877;"XRPBUSD";0.7656;1645195272063
2878;"GTCUSDT";7.5;1645574401905
2879;"OPUSDT";0.5755;1655137369523
2880;"BTSUSDT";0.00836;1655137334749
2881;"ANTUSDT";1.227;1655134083535
2882;"ENJUSDT";0.4572;1655137385582
2883;"BATUSDT";0.276;1655137367217
2884;"DOGEUSDT";0.05635;1655137385642
2885;"TRBUSDT";30.11;1642403940321
2886;"CVCUSDT";0.136;1655137385840
2887;"DASHUSDT";43.04;1655137385296
2888;"ARPAUSDT";0.02798;1655137370435
2889;"BNBBUSD";216.0;1655128914622
2890;"ONEUSDT";0.067;1652272928076
2891;"RLCUSDT";0.7163;1655137370110
2892;"IOTAUSDT";0.2565;1655137353803
2893;"AVAXBUSD";15.83;1655135986462
2894;"WOOUSDT";0.13192;1655136698260
2895;"EOSUSDT";0.903;1655137385074
2896;"ALPHAUSDT";0.5009;1652329330016
2897;"GMTBUSD";0.5938;1655137386621
2898;"MASKUSDT";1.278;1655137386063
2899;"SFPUSDT";0.9765;1652273549287
2900;"IMXUSDT";0.7151;1655137334992
2901;"CHZUSDT";0.09214;1655137385736
2902;"BTCUSDT_220624";27769.0;1655137386404
2903;"RUNEUSDT";6.567;1647477317104
2904;"LTCUSDT";44.11;1655137385246
2905;"DODOBUSD";0.1369;1655135986511
2906;"STMXUSDT";0.00625;1655136225501
2907;"SOLUSDT";28.3;1655137378630
2908;"ATAUSDT";0.1487;1655135243253
2909;"AXSUSDT";13.05;1655137385890
2910;"RENUSDT";0.0873;1655137368827
2911;"TLMBUSD";0.02414;1655137249713
2912;"BALUSDT";5.134;1655137367660
2913;"BELUSDT";1.1504;1651356233017
2914;"XMRUSDT";143.27;1655137383846
2915;"APEBUSD";3.768;1655137267169
2916;"UNFIUSDT";4.35;1655135259836
2917;"ICPBUSD";5.949;1655136877287
2918;"NEARBUSD";3.535;1655137386574
2919;"ZRXUSDT";0.2476;1655137385345
2920;"RVNUSDT";0.08283;1649636539018
2921;"ETHUSDT";1258.32;1655137386876
2922;"CHRUSDT";0.1745;1652273457064
2923;"DUSKUSDT";0.1573;1655136971212
2924;"CTSIUSDT";0.5431;1652272694061
2925;"ARUSDT";34.15;1652111373067
2926;"COTIUSDT";0.08992;1655135998800
2927;"BTCSTUSDT";316.1;1615445516575
2928;"XTZUSDT";1.454;1655137385345
2929;"BCHUSDT";134.33;1655137379611
2930;"SCUSDT";0.003656;1655137360008
2931;"APEUSDT";3.704;1655137370533
2932;"ROSEUSDT";0.04919;1655137369372
2933;"CRVUSDT";4.598;1652475702025
2934;"WAVESUSDT";5.012;1655137367473
2935;"ZILUSDT";0.03366;1655137385295
2936;"1INCHUSDT";0.61;1655137367851
2937;"AUDIOUSDT";0.2965;1655137368060
2938;"HOTUSDT";0.002012;1655137369082
2939;"AAVEUSDT";158.0;1645719204391
2940;"SANDUSDT";2.00327;1652138541032
2941;"EGLDUSDT";38.0;1655132659748
2942;"FTTUSDT";25.235;1655137369323
2943;"ETHBUSD";3258.5;1642801030236
2944;"FLMUSDT";0.1449;1655137367756
2945;"JASMYUSDT";0.00956;1655137319255
2946;"BNXUSDT";124.44;1655133945498
2947;"ADABUSD";0.4354;1655124833529
2948;"MKRUSDT";801.5;1655137382747
2949;"GALAUSDT";0.06103;1655137238497
2950;"GMTUSDT";0.6093;1655137303647
2951;"SOLBUSD";148.86;1642376011120
2952;"VETUSDT";0.02481;1655137368663
2953;"FLOWUSDT";1.696;1655137354263
2954;"DOTBUSD";6.998;1655136676442
2955;"API3USDT";1.023;1655132162821
2956;"FILUSDT";5.388;1655137368878
2957;"1000SHIBUSDT";0.008127;1655137385885
2958;"OMGUSDT";1.939;1655137353899
2959;"IOSTUSDT";0.013722;1655137385592
2960;"KLAYUSDT";0.2554;1655137386249
2961;"AVAXUSDT";15.86;1655137370157
2962;"ANKRUSDT";0.0255;1655131836045
2963;"GALUSDT";3.0125;1655136008673
2964;"BNTUSDT";3.188;1642378592545
2965;"ANCBUSD";0.1103;1655136205308
2966;"LITUSDT";1.022;1655137245010
2967;"NEARUSDT";3.536;1655137385742
2968;"ETHUSDT_220624";1231.45;1655137370581
2969;"KNCUSDT";1.332;1655137369993
2970;"ADAUSDT";0.4742;1655137367127
2971;"BTCBUSD";23837.97;1655137383416
2972;"KAVAUSDT";1.704;1655137367310
2973;"GALABUSD";0.057965;1655136529023
2974;"SNXUSDT";1.901;1655137353999
